timestamp,open,high,low,close,volume
2024-01-01 00:00:00,1.085,1.0853540001055975,1.0846953940287183,1.0852244623979774,837
2024-01-01 01:00:00,1.0852244623979774,1.085540304961079,1.0848676948073726,1.0850211817532032,5632
2024-01-01 02:00:00,1.0850211817532032,1.0851138652917656,1.0848499500900228,1.084943096040737,2301
2024-01-01 03:00:00,1.084943096040737,1.0852880796072395,1.084339159683206,1.0844516171890541,6467
2024-01-01 04:00:00,1.0844516171890541,1.0846332220041583,1.0837222138258116,1.0840046745660787,1541
2024-01-01 05:00:00,1.0840046745660787,1.0847391484206856,1.083719724928836,1.084725642779748,783
2024-01-01 06:00:00,1.084725642779748,1.0849558414952325,1.0843913535134262,1.0844664931170953,2020
2024-01-01 07:00:00,1.0844664931170953,1.0845868344395413,1.0836754598822584,1.0840459155191602,5270
2024-01-01 08:00:00,1.0840459155191602,1.084210424501581,1.083450458299861,1.083694627029855,5849
2024-01-01 09:00:00,1.083694627029855,1.0839602642396349,1.0831313324269476,1.0831707046741215,5815
2024-01-01 10:00:00,1.0831707046741215,1.0836494751846029,1.0831104839350036,1.0836263455281252,4084
2024-01-01 11:00:00,1.0836263455281252,1.083718473282317,1.0823798387776613,1.082591263222905,3515
2024-01-01 12:00:00,1.082591263222905,1.0826560800167842,1.0821276644862574,1.0822046809423407,6209
2024-01-01 13:00:00,1.0822046809423407,1.0824108808468398,1.081850743901684,1.0820369999255073,370
2024-01-01 14:00:00,1.0820369999255073,1.082103252611788,1.0812875014844516,1.081482610509876,6932
2024-01-01 15:00:00,1.081482610509876,1.0817038775046772,1.0809240415289179,1.081163282853734,5355
2024-01-01 16:00:00,1.081163282853734,1.0820568354070306,1.0809625762741557,1.0820424333827146,6502
2024-01-01 17:00:00,1.0820424333827146,1.0821147125038162,1.0817210848548788,1.082028692168172,9571
2024-01-01 18:00:00,1.082028692168172,1.083041176876915,1.081864311667297,1.082517227856097,6574
2024-01-01 19:00:00,1.082517227856097,1.0825355800114043,1.0820697473496517,1.0824672611325719,4094
2024-01-01 20:00:00,1.0824672611325719,1.0827628399415201,1.082360705741349,1.0824643597850037,2930
2024-01-01 21:00:00,1.0824643597850037,1.082647440208544,1.0817981114217392,1.081863861643671,1667
2024-01-01 22:00:00,1.081863861643671,1.0818832771535407,1.0815501800995555,1.0817439090976622,6510
2024-01-01 23:00:00,1.0817439090976622,1.0818223307282886,1.0809651785168777,1.0812578815065041,6118
2024-01-02 00:00:00,1.0812578815065041,1.0815037041777866,1.081210964079829,1.0815026814864581,9085
2024-01-02 01:00:00,1.0815026814864581,1.0815712243897635,1.0804404132485574,1.0806008687024018,9322
2024-01-02 02:00:00,1.0806008687024018,1.08102197916695,1.0805659531398355,1.0806447419867078,959
2024-01-02 03:00:00,1.0806447419867078,1.081143553486152,1.0806394392116179,1.0807597992430922,8842
2024-01-02 04:00:00,1.0807597992430922,1.0816295036258052,1.0806994897746254,1.081591031432849,6247
2024-01-02 05:00:00,1.081591031432849,1.081819595995752,1.0810426976391048,1.081193084245642,9857
2024-01-02 06:00:00,1.081193084245642,1.081606340671706,1.0809127140330836,1.0813257818095188,777
2024-01-02 07:00:00,1.0813257818095188,1.082551796413147,1.0812125222635982,1.082353689148121,6550
2024-01-02 08:00:00,1.082353689148121,1.082663821834334,1.0822304618060687,1.08224417440103,8753
2024-01-02 09:00:00,1.08224417440103,1.0824280592478768,1.0815131533522333,1.0818231402332368,9814
2024-01-02 10:00:00,1.0818231402332368,1.0819858436767107,1.0810488127292317,1.0812949855925185,1334
2024-01-02 11:00:00,1.0812949855925185,1.0821635213245369,1.081258058820812,1.0818420246776246,9428
